path,package_or_target,target_kind,source_kind,role,line_count,imports,major_types,implemented_responsibility,migration_leftover_count,migration_leftovers,cleanup_notes,test_coverage_signal,repo_skill_alignment,general_best_practice_alignment,risk_level,print_count,logger_calls_inside_debug_count,task_detached_count,userdefaults_did_change_count,geometry_reader_count,public_declaration_count,public_doc_comment_count
Packages/EnsembleCore/Sources/Services/PlaybackStartupCoordinator.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,79,Foundation,enum PlaybackStartupPrebufferMode; enum PlaybackStartupRestoreStatus; struct PlaybackStartupRestoreDecision; class PlaybackStartupCoordinator,"Implements PlaybackStartupPrebufferMode, PlaybackStartupRestoreStatus, PlaybackStartupRestoreDecision, PlaybackStartupCoordinator for business logic services and subsystem coordinators.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/PlaybackStartupCoordinatorTests.swift.,Matches architecture business-logic layer.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleCore/Sources/Services/PlaybackTransportCoordinator.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,302,EnsembleAPI; Foundation,class PlaybackTransportCoordinator; struct Dependencies,"Implements PlaybackTransportCoordinator, Dependencies for business logic services and subsystem coordinators.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/PlaybackTransportCoordinatorTests.swift.,Matches architecture business-logic layer.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleCore/Sources/Services/PlaylistActionService.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,89,Foundation,struct PlaylistActionService; extension Track,Implements PlaylistActionService for business logic services and subsystem coordinators.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/PlaylistActionServiceTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (1/6 declarations with immediate doc comments).,low,0,0,0,0,0,6,1
Packages/EnsembleCore/Sources/Services/PlaylistDropResolver.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,301,Foundation,struct MediaDropItemReference; enum Kind; struct MediaTrackResolver; struct PlaylistDropTargetReference; struct PlaylistDropResolution; enum PlaylistDropResolutionError; struct PlaylistDropResolver,"Implements MediaDropItemReference, Kind, MediaTrackResolver, PlaylistDropTargetReference for business logic services and subsystem coordinators.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadCleanupCoordinatorTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadServicePolicyTests.swift, Packages/EnsembleCore/Tests/PlaylistDropResolverTests.swift.",Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (4/29 declarations with immediate doc comments).,low,0,0,0,0,0,29,4
Packages/EnsembleCore/Sources/Services/PlaylistMutationController.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,143,Foundation,class PlaylistMutationController; struct Dependencies,"Implements PlaylistMutationController, Dependencies for business logic services and subsystem coordinators.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/PlaylistMutationControllerTests.swift.,Matches architecture business-logic layer.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleCore/Sources/Services/PlaylistMutationWorkflow.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,528,Foundation,protocol PlaylistMutationWorkflowMutating; extension MutationCoordinator; struct PlaylistMutationToastScope; struct PlaylistRenameWorkflowStart; struct PlaylistRenameWorkflowResult; struct PlaylistAddWorkflowResult; struct PlaylistOptimisticAddWorkflowResult; struct PlaylistCreateWorkflowResult; struct PlaylistDeleteWorkflowStart; struct PlaylistDeleteWorkflowResult; struct PlaylistBatchMutationWorkflowResult; class PlaylistMutationWorkflow; enum Icon,"Implements PlaylistMutationWorkflowMutating, PlaylistMutationToastScope, PlaylistRenameWorkflowStart, PlaylistRenameWorkflowResult for business logic services and subsystem coordinators.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/PlaylistMutationWorkflowTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (0/55 declarations with immediate doc comments).,low,0,0,0,0,0,55,0
Packages/EnsembleCore/Sources/Services/PlaylistRefreshController.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,95,Foundation,class PlaylistRefreshController; enum Trigger; struct RefreshResult,"Implements PlaylistRefreshController, Trigger, RefreshResult for business logic services and subsystem coordinators.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/PlaylistRefreshControllerTests.swift, Packages/EnsembleCore/Tests/WebSocketSyncControllerTests.swift.",Matches architecture business-logic layer.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleCore/Sources/Services/PlexAccountDiscoveryService.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,346,EnsembleAPI; Foundation; os,struct PlexAccountIdentity; struct PlexAccountDiscoveryResult; protocol PlexAccountDiscoveryClientProtocol; protocol PlexAccountDiscoveryServiceProtocol; struct PlexAPIAccountDiscoveryClient; enum DiscoveryInitialResult; class PlexAccountDiscoveryService; extension PlexAccountDiscoveryService,"Implements PlexAccountIdentity, PlexAccountDiscoveryResult, PlexAccountDiscoveryClientProtocol, PlexAccountDiscoveryServiceProtocol for business logic services and subsystem coordinators.",3,L115: /// Creates a temporary `PlexAPIClient` for the given device during discovery. | L160: // which causes Swift runtime crashes in protocol witness cleanup on certain OS versions. | L198: // a Swift runtime abort during async-let cleanup when one task throws or the parent,Triage legacy/migration/deprecated markers before new work in this area.,"Obvious related tests: Packages/EnsembleCore/Tests/AddPlexAccountViewModelTests.swift, Packages/EnsembleCore/Tests/MusicSourceAccountDetailViewModelTests.swift, Packages/EnsembleCore/Tests/PlexAccountDiscoveryServiceTests.swift.",Matches architecture business-logic layer. Contains migration/legacy/cleanup markers for follow-up triage.,No print usage found. Public API documentation appears incomplete (1/24 declarations with immediate doc comments).,medium,0,0,0,0,0,24,1
Packages/EnsembleCore/Sources/Services/PlexMusicSourceSyncProvider.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,796,EnsembleAPI; EnsemblePersistence; Foundation,class PlexMusicSourceSyncProvider,Implements PlexMusicSourceSyncProvider for business logic services and subsystem coordinators.,0,,Medium-large file: keep an eye on responsibility creep. | Consider focused service tests if behavior changes; static scan found no obvious direct coverage.,No obvious direct package test signal found by static name/content scan.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (8/26 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time.,low,0,0,0,0,0,26,8
Packages/EnsembleCore/Sources/Services/PlexRadioProvider.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,194,EnsembleAPI; EnsemblePersistence; Foundation,class PlexRadioProvider,Implements PlexRadioProvider for business logic services and subsystem coordinators.,0,,Consider focused service tests if behavior changes; static scan found no obvious direct coverage.,No obvious direct package test signal found by static name/content scan.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (1/9 declarations with immediate doc comments).,low,0,0,0,0,0,9,1
Packages/EnsembleCore/Sources/Services/PlexWebSocketCoordinator.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,446,Combine; EnsembleAPI; Foundation,class PlexWebSocketCoordinator,Implements PlexWebSocketCoordinator for business logic services and subsystem coordinators.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/MusicSourceAccountDetailViewModelTests.swift, Packages/EnsembleCore/Tests/PlexWebSocketCoordinatorTests.swift.",Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (9/11 declarations with immediate doc comments).,low,0,0,0,0,0,11,9
Packages/EnsembleCore/Sources/Services/PowerStateMonitor.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,36,Combine; Foundation; os,class PowerStateMonitor,Implements PowerStateMonitor for business logic services and subsystem coordinators.,0,,Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only. | Consider focused service tests if behavior changes; static scan found no obvious direct coverage.,No obvious direct package test signal found by static name/content scan.,Matches architecture business-logic layer. Needs logging-policy review: logger calls appear inside #if DEBUG.,No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments).,low,0,1,0,0,0,3,1
Packages/EnsembleCore/Sources/Services/ProgressiveStreamLoader.swift,EnsembleCore,Package,Sources,Business logic services and subsystem coordinators,476,AVFoundation; EnsembleAPI; Foundation,enum ProgressiveStreamError; class ProgressiveStreamLoader; extension ProgressiveStreamLoader; extension ProgressiveStreamLoader,"Implements ProgressiveStreamError, ProgressiveStreamLoader for business logic services and subsystem coordinators.",0,,Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only. | Consider focused service tests if behavior changes; static scan found no obvious direct coverage.,No obvious direct package test signal found by static name/content scan.,Matches architecture business-logic layer. Needs logging-policy review: logger calls appear inside #if DEBUG.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,1,0,0,0,0,0
